date,type,N,year,month
2007-12-25,ARREST,108,2007,2007-12-01
2007-12-26,CRIM,392,2007,2007-12-01
2007-12-26,CIVIL,1878,2007,2007-12-01
2007-12-26,ARREST,227,2007,2007-12-01
2007-12-27,CRIM,403,2007,2007-12-01
2007-12-27,CIVIL,1783,2007,2007-12-01
2007-12-27,ARREST,205,2007,2007-12-01
2007-12-28,CIVIL,2747,2007,2007-12-01
2007-12-28,ARREST,316,2007,2007-12-01
2007-12-28,CRIM,538,2007,2007-12-01
2007-12-29,CIVIL,1757,2007,2007-12-01
2007-12-29,CRIM,492,2007,2007-12-01
2007-12-29,ARREST,332,2007,2007-12-01
2007-12-30,CIVIL,1963,2007,2007-12-01
2007-12-30,CRIM,417,2007,2007-12-01
2007-12-30,ARREST,268,2007,2007-12-01
2007-12-31,CIVIL,1305,2007,2007-12-01
2007-12-31,ARREST,193,2007,2007-12-01
2007-12-31,CRIM,439,2007,2007-12-01
2007-12-31,WARN,1,2007,2007-12-01
2008-01-01,ARREST,290,2008,2008-01-01
2008-01-01,CIVIL,843,2008,2008-01-01
2008-01-01,CRIM,479,2008,2008-01-01
2008-01-02,CIVIL,2158,2008,2008-01-01
2008-01-02,CRIM,432,2008,2008-01-01
2008-01-02,ARREST,190,2008,2008-01-01
2008-01-03,CIVIL,2020,2008,2008-01-01
2008-01-03,ARREST,166,2008,2008-01-01
2008-01-03,CRIM,589,2008,2008-01-01
2008-01-04,CIVIL,2576,2008,2008-01-01
2008-01-04,ARREST,318,2008,2008-01-01
2008-01-04,CRIM,571,2008,2008-01-01
2008-01-05,ARREST,332,2008,2008-01-01
2008-01-05,CIVIL,2188,2008,2008-01-01
2008-01-05,CRIM,579,2008,2008-01-01
2008-01-06,CIVIL,1888,2008,2008-01-01
2008-01-06,ARREST,306,2008,2008-01-01
2008-01-06,CRIM,530,2008,2008-01-01
2008-01-07,CRIM,577,2008,2008-01-01
2008-01-07,CIVIL,2663,2008,2008-01-01
2008-01-07,ARREST,245,2008,2008-01-01
2008-01-07,WARN,1,2008,2008-01-01
2008-01-08,CIVIL,2813,2008,2008-01-01
2008-01-08,CRIM,531,2008,2008-01-01
2008-01-08,ARREST,212,2008,2008-01-01
2008-01-09,CRIM,574,2008,2008-01-01
2008-01-09,ARREST,204,2008,2008-01-01
2008-01-09,CIVIL,2565,2008,2008-01-01
2008-01-10,CIVIL,2998,2008,2008-01-01
2008-01-10,CRIM,647,2008,2008-01-01
2008-01-10,ARREST,269,2008,2008-01-01
2008-01-10,WARN,2,2008,2008-01-01
2008-01-11,CIVIL,1774,2008,2008-01-01
2008-01-11,ARREST,375,2008,2008-01-01
2008-01-11,CRIM,504,2008,2008-01-01
2008-01-12,CRIM,602,2008,2008-01-01
2008-01-12,ARREST,365,2008,2008-01-01
2008-01-12,CIVIL,2119,2008,2008-01-01
2008-01-13,CIVIL,1757,2008,2008-01-01
2008-01-13,ARREST,290,2008,2008-01-01
2008-01-13,CRIM,467,2008,2008-01-01
2008-01-14,CRIM,379,2008,2008-01-01
2008-01-14,CIVIL,911,2008,2008-01-01
2008-01-14,ARREST,181,2008,2008-01-01
2008-01-15,CRIM,535,2008,2008-01-01
2008-01-15,CIVIL,2042,2008,2008-01-01
2008-01-15,ARREST,258,2008,2008-01-01
2008-01-16,CIVIL,2288,2008,2008-01-01
2008-01-16,ARREST,234,2008,2008-01-01
2008-01-16,CRIM,517,2008,2008-01-01
2008-01-17,CRIM,495,2008,2008-01-01
2008-01-17,CIVIL,2257,2008,2008-01-01
2008-01-17,ARREST,229,2008,2008-01-01
2008-01-18,CIVIL,2136,2008,2008-01-01
2008-01-18,CRIM,603,2008,2008-01-01
2008-01-18,ARREST,292,2008,2008-01-01
2008-01-19,CIVIL,1941,2008,2008-01-01
2008-01-19,CRIM,552,2008,2008-01-01
2008-01-19,ARREST,364,2008,2008-01-01
2008-01-20,CIVIL,1366,2008,2008-01-01
2008-01-20,ARREST,335,2008,2008-01-01
2008-01-20,CRIM,326,2008,2008-01-01
2008-01-21,CRIM,487,2008,2008-01-01
2008-01-21,CIVIL,1920,2008,2008-01-01
2008-01-21,ARREST,229,2008,2008-01-01
2008-01-22,CIVIL,2225,2008,2008-01-01
2008-01-22,CRIM,466,2008,2008-01-01
2008-01-22,ARREST,254,2008,2008-01-01
2008-01-23,CRIM,480,2008,2008-01-01
2008-01-23,CIVIL,2435,2008,2008-01-01
2008-01-23,ARREST,183,2008,2008-01-01
2008-01-23,WARN,1,2008,2008-01-01
2008-01-24,CIVIL,2352,2008,2008-01-01
2008-01-24,ARREST,210,2008,2008-01-01
2008-01-24,CRIM,541,2008,2008-01-01
2008-01-25,CIVIL,2483,2008,2008-01-01
2008-01-25,ARREST,338,2008,2008-01-01
2008-01-25,CRIM,590,2008,2008-01-01
2008-01-25,WARN,2,2008,2008-01-01
2008-01-26,CIVIL,2183,2008,2008-01-01
2008-01-26,ARREST,422,2008,2008-01-01
2008-01-26,CRIM,507,2008,2008-01-01
2008-01-27,CIVIL,1097,2008,2008-01-01
2008-01-27,ARREST,295,2008,2008-01-01
2008-01-27,CRIM,398,2008,2008-01-01
2008-01-28,CIVIL,2002,2008,2008-01-01
2008-01-28,ARREST,209,2008,2008-01-01
2008-01-28,CRIM,448,2008,2008-01-01
2008-01-28,WARN,3,2008,2008-01-01
2008-01-29,CIVIL,2465,2008,2008-01-01
2008-01-29,CRIM,543,2008,2008-01-01
2008-01-29,ARREST,195,2008,2008-01-01
2008-01-30,CRIM,508,2008,2008-01-01
2008-01-30,CIVIL,2019,2008,2008-01-01
2008-01-30,ARREST,193,2008,2008-01-01
2008-01-31,CRIM,433,2008,2008-01-01
2008-01-31,CIVIL,2671,2008,2008-01-01
2008-01-31,ARREST,283,2008,2008-01-01
2008-02-01,CIVIL,1764,2008,2008-02-01
2008-02-01,CRIM,492,2008,2008-02-01
2008-02-01,ARREST,282,2008,2008-02-01
2008-02-02,CIVIL,2138,2008,2008-02-01
2008-02-02,ARREST,377,2008,2008-02-01
2008-02-02,CRIM,606,2008,2008-02-01
2008-02-03,CRIM,415,2008,2008-02-01
2008-02-03,CIVIL,1563,2008,2008-02-01
2008-02-03,ARREST,311,2008,2008-02-01
2008-02-04,ARREST,231,2008,2008-02-01
2008-02-04,CIVIL,2127,2008,2008-02-01
2008-02-04,CRIM,515,2008,2008-02-01
2008-02-05,CIVIL,1711,2008,2008-02-01
2008-02-05,CRIM,526,2008,2008-02-01
2008-02-05,ARREST,194,2008,2008-02-01
2008-02-06,ARREST,247,2008,2008-02-01
2008-02-06,CIVIL,1518,2008,2008-02-01
2008-02-06,CRIM,472,2008,2008-02-01
2008-02-06,WARN,1,2008,2008-02-01
2008-02-07,CIVIL,1830,2008,2008-02-01
2008-02-07,CRIM,478,2008,2008-02-01
2008-02-07,ARREST,216,2008,2008-02-01
2008-02-08,CIVIL,2325,2008,2008-02-01
2008-02-08,CRIM,577,2008,2008-02-01
2008-02-08,ARREST,306,2008,2008-02-01
2008-02-09,CRIM,546,2008,2008-02-01
2008-02-09,ARREST,325,2008,2008-02-01
2008-02-09,CIVIL,1690,2008,2008-02-01
2008-02-10,CRIM,441,2008,2008-02-01
2008-02-10,ARREST,329,2008,2008-02-01
2008-02-10,CIVIL,1286,2008,2008-02-01
2008-02-10,WARN,2,2008,2008-02-01
2008-02-11,CRIM,429,2008,2008-02-01
2008-02-11,CIVIL,2229,2008,2008-02-01
2008-02-11,ARREST,170,2008,2008-02-01
2008-02-12,CIVIL,2166,2008,2008-02-01
2008-02-12,CRIM,465,2008,2008-02-01
2008-02-12,ARREST,171,2008,2008-02-01
2008-02-13,CIVIL,846,2008,2008-02-01
2008-02-13,CRIM,284,2008,2008-02-01
2008-02-13,ARREST,148,2008,2008-02-01
2008-02-14,CRIM,581,2008,2008-02-01
2008-02-14,CIVIL,2148,2008,2008-02-01
2008-02-14,ARREST,230,2008,2008-02-01
2008-02-15,ARREST,262,2008,2008-02-01
2008-02-15,CIVIL,2549,2008,2008-02-01
2008-02-15,CRIM,607,2008,2008-02-01
2008-02-16,CRIM,566,2008,2008-02-01
2008-02-16,CIVIL,2017,2008,2008-02-01
2008-02-16,ARREST,426,2008,2008-02-01
2008-02-17,ARREST,291,2008,2008-02-01
2008-02-17,CRIM,503,2008,2008-02-01
2008-02-17,CIVIL,1844,2008,2008-02-01
2008-02-18,ARREST,197,2008,2008-02-01
2008-02-18,CIVIL,1523,2008,2008-02-01
2008-02-18,CRIM,434,2008,2008-02-01
2008-02-18,WARN,1,2008,2008-02-01
2008-02-19,CRIM,518,2008,2008-02-01
2008-02-19,CIVIL,2375,2008,2008-02-01
2008-02-19,ARREST,179,2008,2008-02-01
2008-02-20,CIVIL,2495,2008,2008-02-01
2008-02-20,CRIM,511,2008,2008-02-01
2008-02-20,ARREST,248,2008,2008-02-01
2008-02-21,CIVIL,2228,2008,2008-02-01
2008-02-21,ARREST,244,2008,2008-02-01
2008-02-21,CRIM,546,2008,2008-02-01
2008-02-21,WARN,1,2008,2008-02-01
2008-02-22,CIVIL,1014,2008,2008-02-01
2008-02-22,ARREST,199,2008,2008-02-01
2008-02-22,CRIM,464,2008,2008-02-01
2008-02-23,CIVIL,1554,2008,2008-02-01
2008-02-23,CRIM,474,2008,2008-02-01
2008-02-23,ARREST,310,2008,2008-02-01
2008-02-24,CIVIL,1684,2008,2008-02-01
2008-02-24,ARREST,403,2008,2008-02-01
2008-02-24,CRIM,484,2008,2008-02-01
2008-02-25,CRIM,586,2008,2008-02-01
2008-02-25,ARREST,241,2008,2008-02-01
2008-02-25,CIVIL,2585,2008,2008-02-01
2008-02-26,CRIM,461,2008,2008-02-01
2008-02-26,CIVIL,2062,2008,2008-02-01
2008-02-26,ARREST,193,2008,2008-02-01
2008-02-27,CIVIL,2395,2008,2008-02-01
2008-02-27,ARREST,237,2008,2008-02-01
2008-02-27,CRIM,536,2008,2008-02-01
2008-02-28,CIVIL,2166,2008,2008-02-01
2008-02-28,CRIM,496,2008,2008-02-01
2008-02-28,ARREST,203,2008,2008-02-01
2008-02-29,ARREST,274,2008,2008-02-01
2008-02-29,CRIM,538,2008,2008-02-01
2008-02-29,CIVIL,2364,2008,2008-02-01
2008-03-01,CIVIL,1306,2008,2008-03-01
2008-03-01,CRIM,432,2008,2008-03-01
2008-03-01,ARREST,264,2008,2008-03-01
2008-03-01,WARN,1,2008,2008-03-01
2008-03-02,CIVIL,1946,2008,2008-03-01
2008-03-02,ARREST,349,2008,2008-03-01
2008-03-02,CRIM,475,2008,2008-03-01
2008-03-03,CIVIL,2703,2008,2008-03-01
2008-03-03,ARREST,254,2008,2008-03-01
2008-03-03,CRIM,562,2008,2008-03-01
2008-03-03,WARN,1,2008,2008-03-01
2008-03-04,CRIM,466,2008,2008-03-01
2008-03-04,CIVIL,2205,2008,2008-03-01
2008-03-04,ARREST,166,2008,2008-03-01
2008-03-04,WARN,1,2008,2008-03-01
2008-03-05,CIVIL,2191,2008,2008-03-01
2008-03-05,ARREST,262,2008,2008-03-01
2008-03-05,CRIM,505,2008,2008-03-01
2008-03-06,CIVIL,2778,2008,2008-03-01
2008-03-06,ARREST,232,2008,2008-03-01
2008-03-06,CRIM,557,2008,2008-03-01
2008-03-07,ARREST,288,2008,2008-03-01
2008-03-07,CRIM,563,2008,2008-03-01
2008-03-07,CIVIL,2417,2008,2008-03-01
2008-03-08,CIVIL,1219,2008,2008-03-01
2008-03-08,ARREST,278,2008,2008-03-01
2008-03-08,CRIM,392,2008,2008-03-01
2008-03-09,ARREST,299,2008,2008-03-01
2008-03-09,CIVIL,2082,2008,2008-03-01
2008-03-09,CRIM,582,2008,2008-03-01
2008-03-10,CIVIL,2750,2008,2008-03-01
2008-03-10,CRIM,549,2008,2008-03-01
2008-03-10,ARREST,340,2008,2008-03-01
2008-03-11,CIVIL,2539,2008,2008-03-01
2008-03-11,CRIM,577,2008,2008-03-01
2008-03-11,ARREST,227,2008,2008-03-01
2008-03-12,CIVIL,2296,2008,2008-03-01
2008-03-12,CRIM,470,2008,2008-03-01
2008-03-12,ARREST,256,2008,2008-03-01
2008-03-12,WARN,1,2008,2008-03-01
2008-03-13,CIVIL,2766,2008,2008-03-01
2008-03-13,ARREST,239,2008,2008-03-01
2008-03-13,CRIM,578,2008,2008-03-01
2008-03-14,CIVIL,2674,2008,2008-03-01
2008-03-14,CRIM,566,2008,2008-03-01
2008-03-14,ARREST,300,2008,2008-03-01
2008-03-15,CRIM,486,2008,2008-03-01
2008-03-15,ARREST,418,2008,2008-03-01
2008-03-15,CIVIL,1942,2008,2008-03-01
2008-03-16,CIVIL,1748,2008,2008-03-01
2008-03-16,CRIM,466,2008,2008-03-01
2008-03-16,ARREST,351,2008,2008-03-01
2008-03-17,CIVIL,2408,2008,2008-03-01
2008-03-17,CRIM,503,2008,2008-03-01
2008-03-17,ARREST,230,2008,2008-03-01
2008-03-18,CIVIL,2742,2008,2008-03-01
2008-03-18,ARREST,260,2008,2008-03-01
2008-03-18,CRIM,532,2008,2008-03-01
2008-03-19,CIVIL,1538,2008,2008-03-01
2008-03-19,ARREST,161,2008,2008-03-01
2008-03-19,CRIM,393,2008,2008-03-01
2008-03-20,CRIM,572,2008,2008-03-01
2008-03-20,ARREST,238,2008,2008-03-01
2008-03-20,CIVIL,2416,2008,2008-03-01
2008-03-21,CRIM,605,2008,2008-03-01
2008-03-21,CIVIL,2649,2008,2008-03-01
2008-03-21,ARREST,325,2008,2008-03-01
2008-03-22,CRIM,555,2008,2008-03-01
2008-03-22,CIVIL,2545,2008,2008-03-01
2008-03-22,ARREST,373,2008,2008-03-01
2008-03-23,CIVIL,1258,2008,2008-03-01
2008-03-23,CRIM,352,2008,2008-03-01
2008-03-23,ARREST,310,2008,2008-03-01
2008-03-24,CIVIL,2904,2008,2008-03-01
2008-03-24,CRIM,481,2008,2008-03-01
2008-03-24,ARREST,207,2008,2008-03-01
2008-03-25,CRIM,538,2008,2008-03-01
2008-03-25,CIVIL,2397,2008,2008-03-01
2008-03-25,ARREST,273,2008,2008-03-01
2008-03-26,CRIM,519,2008,2008-03-01
2008-03-26,CIVIL,3258,2008,2008-03-01
2008-03-26,ARREST,248,2008,2008-03-01
2008-03-27,CIVIL,3418,2008,2008-03-01
2008-03-27,CRIM,505,2008,2008-03-01
2008-03-27,ARREST,291,2008,2008-03-01
2008-03-28,CRIM,540,2008,2008-03-01
2008-03-28,CIVIL,2587,2008,2008-03-01
2008-03-28,ARREST,306,2008,2008-03-01
2008-03-29,CRIM,611,2008,2008-03-01
2008-03-29,CIVIL,2831,2008,2008-03-01
2008-03-29,ARREST,396,2008,2008-03-01
2008-03-30,ARREST,304,2008,2008-03-01
2008-03-30,CIVIL,2214,2008,2008-03-01
2008-03-30,CRIM,538,2008,2008-03-01
2008-03-31,CIVIL,2157,2008,2008-03-01
2008-03-31,CRIM,478,2008,2008-03-01
2008-03-31,ARREST,203,2008,2008-03-01
2008-03-31,WARN,1,2008,2008-03-01
2008-04-01,CRIM,515,2008,2008-04-01
2008-04-01,CIVIL,2511,2008,2008-04-01
2008-04-01,ARREST,252,2008,2008-04-01
2008-04-02,CIVIL,3442,2008,2008-04-01
2008-04-02,ARREST,288,2008,2008-04-01
2008-04-02,CRIM,560,2008,2008-04-01
2008-04-03,ARREST,315,2008,2008-04-01
2008-04-03,CIVIL,3910,2008,2008-04-01
2008-04-03,CRIM,524,2008,2008-04-01
2008-04-04,CRIM,603,2008,2008-04-01
2008-04-04,CIVIL,2264,2008,2008-04-01
2008-04-04,ARREST,330,2008,2008-04-01
2008-04-05,CIVIL,2652,2008,2008-04-01
2008-04-05,ARREST,434,2008,2008-04-01
2008-04-05,CRIM,511,2008,2008-04-01
2008-04-06,CIVIL,1879,2008,2008-04-01
2008-04-06,ARREST,384,2008,2008-04-01
2008-04-06,CRIM,440,2008,2008-04-01
2008-04-07,CIVIL,3443,2008,2008-04-01
2008-04-07,ARREST,242,2008,2008-04-01
2008-04-07,CRIM,549,2008,2008-04-01
2008-04-08,CIVIL,3066,2008,2008-04-01
2008-04-08,ARREST,242,2008,2008-04-01
2008-04-08,CRIM,577,2008,2008-04-01
2008-04-09,CIVIL,3385,2008,2008-04-01
2008-04-09,CRIM,573,2008,2008-04-01
2008-04-09,ARREST,271,2008,2008-04-01
2008-04-10,CIVIL,3543,2008,2008-04-01
2008-04-10,ARREST,241,2008,2008-04-01
2008-04-10,CRIM,555,2008,2008-04-01
2008-04-11,CRIM,581,2008,2008-04-01
2008-04-11,ARREST,344,2008,2008-04-01
2008-04-11,CIVIL,2960,2008,2008-04-01
2008-04-12,CRIM,538,2008,2008-04-01
2008-04-12,ARREST,421,2008,2008-04-01
2008-04-12,CIVIL,2139,2008,2008-04-01
2008-04-13,CIVIL,2056,2008,2008-04-01
2008-04-13,ARREST,338,2008,2008-04-01
2008-04-13,CRIM,472,2008,2008-04-01
2008-04-14,CRIM,524,2008,2008-04-01
2008-04-14,CIVIL,3352,2008,2008-04-01
2008-04-14,ARREST,236,2008,2008-04-01
2008-04-15,CRIM,559,2008,2008-04-01
2008-04-15,CIVIL,3599,2008,2008-04-01
2008-04-15,ARREST,248,2008,2008-04-01
2008-04-16,ARREST,231,2008,2008-04-01
2008-04-16,CRIM,530,2008,2008-04-01
2008-04-16,CIVIL,3320,2008,2008-04-01
2008-04-17,CIVIL,2516,2008,2008-04-01
2008-04-17,CRIM,489,2008,2008-04-01
2008-04-17,ARREST,213,2008,2008-04-01
2008-04-18,CIVIL,2537,2008,2008-04-01
2008-04-18,CRIM,471,2008,2008-04-01
2008-04-18,ARREST,294,2008,2008-04-01
2008-04-19,CIVIL,2000,2008,2008-04-01
2008-04-19,ARREST,373,2008,2008-04-01
2008-04-19,CRIM,514,2008,2008-04-01
2008-04-20,ARREST,258,2008,2008-04-01
2008-04-20,CIVIL,1874,2008,2008-04-01
2008-04-20,CRIM,458,2008,2008-04-01
2008-04-21,CRIM,449,2008,2008-04-01
2008-04-21,CIVIL,1875,2008,2008-04-01
2008-04-21,ARREST,201,2008,2008-04-01
2008-04-22,CIVIL,2284,2008,2008-04-01
2008-04-22,CRIM,446,2008,2008-04-01
2008-04-22,ARREST,202,2008,2008-04-01
2008-04-23,CRIM,462,2008,2008-04-01
2008-04-23,CIVIL,2516,2008,2008-04-01
2008-04-23,ARREST,220,2008,2008-04-01
2008-04-24,CRIM,510,2008,2008-04-01
2008-04-24,CIVIL,2257,2008,2008-04-01
2008-04-24,ARREST,239,2008,2008-04-01
2008-04-25,CIVIL,2612,2008,2008-04-01
2008-04-25,ARREST,254,2008,2008-04-01
2008-04-25,CRIM,528,2008,2008-04-01
2008-04-26,CIVIL,2116,2008,2008-04-01
2008-04-26,CRIM,522,2008,2008-04-01
2008-04-26,ARREST,346,2008,2008-04-01
2008-04-27,CIVIL,1586,2008,2008-04-01
2008-04-27,CRIM,367,2008,2008-04-01
2008-04-27,ARREST,347,2008,2008-04-01
2008-04-28,CRIM,398,2008,2008-04-01
2008-04-28,CIVIL,1440,2008,2008-04-01
2008-04-28,ARREST,182,2008,2008-04-01
2008-04-29,CRIM,380,2008,2008-04-01
2008-04-29,CIVIL,1649,2008,2008-04-01
2008-04-29,ARREST,130,2008,2008-04-01
2008-04-30,CIVIL,2490,2008,2008-04-01
2008-04-30,ARREST,180,2008,2008-04-01
2008-04-30,CRIM,498,2008,2008-04-01
2008-05-01,CIVIL,2339,2008,2008-05-01
2008-05-01,CRIM,467,2008,2008-05-01
2008-05-01,ARREST,232,2008,2008-05-01
2008-05-02,CIVIL,1980,2008,2008-05-01
2008-05-02,CRIM,536,2008,2008-05-01
2008-05-02,ARREST,245,2008,2008-05-01
2008-05-03,CRIM,556,2008,2008-05-01
2008-05-03,CIVIL,1782,2008,2008-05-01
2008-05-03,ARREST,352,2008,2008-05-01
2008-05-04,CIVIL,1567,2008,2008-05-01
2008-05-04,ARREST,314,2008,2008-05-01
2008-05-04,CRIM,453,2008,2008-05-01
2008-05-05,CIVIL,2659,2008,2008-05-01
2008-05-05,CRIM,448,2008,2008-05-01
2008-05-05,ARREST,234,2008,2008-05-01
2008-05-06,CIVIL,2379,2008,2008-05-01
2008-05-06,CRIM,515,2008,2008-05-01
2008-05-06,ARREST,202,2008,2008-05-01
2008-05-06,WARN,1,2008,2008-05-01
2008-05-07,CIVIL,2561,2008,2008-05-01
2008-05-07,ARREST,225,2008,2008-05-01
2008-05-07,CRIM,521,2008,2008-05-01
2008-05-07,WARN,1,2008,2008-05-01
2008-05-08,CIVIL,2277,2008,2008-05-01
2008-05-08,CRIM,435,2008,2008-05-01
2008-05-08,ARREST,209,2008,2008-05-01
2008-05-09,CIVIL,2100,2008,2008-05-01
2008-05-09,CRIM,526,2008,2008-05-01
2008-05-09,ARREST,325,2008,2008-05-01
2008-05-10,CIVIL,2041,2008,2008-05-01
2008-05-10,CRIM,454,2008,2008-05-01
2008-05-10,ARREST,395,2008,2008-05-01
2008-05-11,CIVIL,1652,2008,2008-05-01
2008-05-11,ARREST,336,2008,2008-05-01
2008-05-11,CRIM,452,2008,2008-05-01
2008-05-12,CRIM,483,2008,2008-05-01
2008-05-12,CIVIL,2442,2008,2008-05-01
2008-05-12,ARREST,197,2008,2008-05-01
2008-05-13,ARREST,203,2008,2008-05-01
2008-05-13,CIVIL,2553,2008,2008-05-01
2008-05-13,CRIM,486,2008,2008-05-01
2008-05-14,CRIM,554,2008,2008-05-01
2008-05-14,CIVIL,3014,2008,2008-05-01
2008-05-14,ARREST,246,2008,2008-05-01
2008-05-14,WARN,1,2008,2008-05-01
2008-05-15,CIVIL,2670,2008,2008-05-01
2008-05-15,ARREST,234,2008,2008-05-01
2008-05-15,CRIM,533,2008,2008-05-01
2008-05-16,CRIM,493,2008,2008-05-01
2008-05-16,CIVIL,2447,2008,2008-05-01
2008-05-16,ARREST,234,2008,2008-05-01
2008-05-17,CIVIL,2129,2008,2008-05-01
2008-05-17,ARREST,341,2008,2008-05-01
2008-05-17,CRIM,458,2008,2008-05-01
2008-05-18,CIVIL,1833,2008,2008-05-01
2008-05-18,CRIM,385,2008,2008-05-01
2008-05-18,ARREST,315,2008,2008-05-01
2008-05-19,CIVIL,2886,2008,2008-05-01
2008-05-19,ARREST,215,2008,2008-05-01
2008-05-19,CRIM,461,2008,2008-05-01
2008-05-20,CIVIL,3236,2008,2008-05-01
2008-05-20,ARREST,228,2008,2008-05-01
2008-05-20,CRIM,584,2008,2008-05-01
2008-05-21,CIVIL,3360,2008,2008-05-01
2008-05-21,CRIM,458,2008,2008-05-01
2008-05-21,ARREST,234,2008,2008-05-01
2008-05-21,WARN,1,2008,2008-05-01
2008-05-22,ARREST,243,2008,2008-05-01
2008-05-22,CIVIL,3161,2008,2008-05-01
2008-05-22,CRIM,507,2008,2008-05-01
2008-05-23,CIVIL,3521,2008,2008-05-01
2008-05-23,CRIM,580,2008,2008-05-01
2008-05-23,ARREST,295,2008,2008-05-01
2008-05-24,CIVIL,2893,2008,2008-05-01
2008-05-24,CRIM,514,2008,2008-05-01
2008-05-24,ARREST,389,2008,2008-05-01
2008-05-25,ARREST,348,2008,2008-05-01
2008-05-25,CRIM,557,2008,2008-05-01
2008-05-25,CIVIL,2129,2008,2008-05-01
2008-05-26,CIVIL,2478,2008,2008-05-01
2008-05-26,ARREST,195,2008,2008-05-01
2008-05-26,CRIM,461,2008,2008-05-01
2008-05-27,ARREST,210,2008,2008-05-01
2008-05-27,CRIM,466,2008,2008-05-01
2008-05-27,CIVIL,2754,2008,2008-05-01
2008-05-28,CIVIL,3199,2008,2008-05-01
2008-05-28,CRIM,570,2008,2008-05-01
2008-05-28,ARREST,215,2008,2008-05-01
2008-05-29,CRIM,571,2008,2008-05-01
2008-05-29,CIVIL,3493,2008,2008-05-01
2008-05-29,ARREST,182,2008,2008-05-01
2008-05-30,CIVIL,3624,2008,2008-05-01
2008-05-30,ARREST,327,2008,2008-05-01
2008-05-30,CRIM,618,2008,2008-05-01
2008-05-30,WARN,1,2008,2008-05-01
2008-05-31,CIVIL,2219,2008,2008-05-01
2008-05-31,CRIM,499,2008,2008-05-01
2008-05-31,ARREST,292,2008,2008-05-01
2008-06-01,CIVIL,2075,2008,2008-06-01
2008-06-01,ARREST,334,2008,2008-06-01
2008-06-01,CRIM,506,2008,2008-06-01
2008-06-02,CIVIL,3291,2008,2008-06-01
2008-06-02,CRIM,495,2008,2008-06-01
2008-06-02,ARREST,233,2008,2008-06-01
2008-06-03,CRIM,508,2008,2008-06-01
2008-06-03,CIVIL,3482,2008,2008-06-01
2008-06-03,ARREST,201,2008,2008-06-01
2008-06-03,WARN,2,2008,2008-06-01
2008-06-04,CRIM,415,2008,2008-06-01
2008-06-04,CIVIL,2156,2008,2008-06-01
2008-06-04,ARREST,235,2008,2008-06-01
2008-06-05,CIVIL,2243,2008,2008-06-01
2008-06-05,CRIM,450,2008,2008-06-01
2008-06-05,ARREST,214,2008,2008-06-01
2008-06-05,WARN,1,2008,2008-06-01
2008-06-06,CIVIL,2092,2008,2008-06-01
2008-06-06,CRIM,524,2008,2008-06-01
2008-06-06,ARREST,300,2008,2008-06-01
2008-06-07,ARREST,317,2008,2008-06-01
2008-06-07,CRIM,476,2008,2008-06-01
2008-06-07,CIVIL,1833,2008,2008-06-01
2008-06-07,WARN,1,2008,2008-06-01
2008-06-08,CIVIL,1521,2008,2008-06-01
2008-06-08,CRIM,460,2008,2008-06-01
2008-06-08,ARREST,273,2008,2008-06-01
2008-06-09,CRIM,476,2008,2008-06-01
2008-06-09,CIVIL,2148,2008,2008-06-01
2008-06-09,ARREST,142,2008,2008-06-01
2008-06-10,CIVIL,2160,2008,2008-06-01
2008-06-10,CRIM,465,2008,2008-06-01
2008-06-10,ARREST,173,2008,2008-06-01
2008-06-11,CRIM,460,2008,2008-06-01
2008-06-11,CIVIL,2359,2008,2008-06-01
2008-06-11,ARREST,178,2008,2008-06-01
2008-06-12,CIVIL,2386,2008,2008-06-01
2008-06-12,ARREST,168,2008,2008-06-01
2008-06-12,CRIM,541,2008,2008-06-01
2008-06-13,CIVIL,2626,2008,2008-06-01
2008-06-13,ARREST,303,2008,2008-06-01
2008-06-13,CRIM,561,2008,2008-06-01
2008-06-14,CIVIL,1762,2008,2008-06-01
2008-06-14,ARREST,372,2008,2008-06-01
2008-06-14,CRIM,504,2008,2008-06-01
2008-06-14,WARN,1,2008,2008-06-01
2008-06-15,CIVIL,1189,2008,2008-06-01
2008-06-15,ARREST,209,2008,2008-06-01
2008-06-15,CRIM,381,2008,2008-06-01
2008-06-16,CIVIL,1989,2008,2008-06-01
2008-06-16,CRIM,464,2008,2008-06-01
2008-06-16,ARREST,202,2008,2008-06-01
2008-06-17,CIVIL,2325,2008,2008-06-01
2008-06-17,CRIM,548,2008,2008-06-01
2008-06-17,ARREST,234,2008,2008-06-01
2008-06-18,CRIM,437,2008,2008-06-01
2008-06-18,CIVIL,2320,2008,2008-06-01
2008-06-18,ARREST,209,2008,2008-06-01
2008-06-19,CIVIL,2067,2008,2008-06-01
2008-06-19,CRIM,453,2008,2008-06-01
2008-06-19,ARREST,209,2008,2008-06-01
2008-06-20,CIVIL,2766,2008,2008-06-01
2008-06-20,ARREST,295,2008,2008-06-01
2008-06-20,CRIM,573,2008,2008-06-01
2008-06-21,CIVIL,1977,2008,2008-06-01
2008-06-21,CRIM,484,2008,2008-06-01
2008-06-21,ARREST,363,2008,2008-06-01
2008-06-22,CIVIL,1626,2008,2008-06-01
2008-06-22,CRIM,461,2008,2008-06-01
2008-06-22,ARREST,325,2008,2008-06-01
2008-06-23,CRIM,464,2008,2008-06-01
2008-06-23,CIVIL,1771,2008,2008-06-01
2008-06-23,ARREST,171,2008,2008-06-01
2008-06-23,WARN,2,2008,2008-06-01
